0.01 5.85585273172675e+38 9365.662272752157
0.015 3.7050012893106684e+39 12128.090186767251
0.02 9.067615446613291e+39 13137.09171917044
0.024999999999999998 1.5831515479170919e+40 13506.77217873837
0.03 2.4946691512470823e+40 13814.449026645181
0.034999999999999996 3.4957680421362254e+40 13915.300400688036
0.04 4.563055149297889e+40 13913.13151089612
0.045 5.675319032290682e+40 13853.122381645262
0.049999999999999996 6.81284782694983e+40 13761.565569737624
0.055 7.955780495467331e+40 13644.532778572842
0.06999999999999999 1.1426273422961544e+41 13255.156889393189
0.08499999999999999 1.489424736293073e+41 12871.129985011281
0.09999999999999999 1.83378841507296e+41 12520.71660731905
0.11499999999999999 2.175003390343801e+41 12208.373674373333
0.13 2.5116112910760946e+41 11928.881495944846
0.145 2.8432848800350656e+41 11678.780257609578
0.16 3.168005634476677e+41 11452.589410688652
0.175 3.48592633469443e+41 11247.560309790497
0.19 3.795677881351426e+41 11059.996700816564
0.205 4.0956337463333055e+41 10886.75575731586
0.22 4.386155013335145e+41 10726.732964627654
0.235 4.667507732698533e+41 10578.41437179403
0.25 4.9372825668741045e+41 10439.263755374883
0.265 5.195232195623486e+41 10308.347013957502
0.27999999999999997 5.4420370242775805e+41 10185.058619242602
0.295 5.67823697917923e+41 10068.855783610026
0.31 5.903462952810814e+41 9958.838497388755
0.325 6.115523600458051e+41 9853.478440792054
0.33999999999999997 6.314846055085821e+41 9752.470262450026
0.355 6.501925234709234e+41 9655.542259692202
0.37 6.677159127871639e+41 9562.399028855152
0.38499999999999995 6.8409104112510715e+41 9472.752645528923
0.39999999999999997 6.993050779476903e+41 9386.172541777687
0.415 7.132106063886826e+41 9301.829803859793
0.43 7.258421351841858e+41 9219.553992293173
0.44499999999999995 7.372595751200139e+41 9139.261916462538
0.45999999999999996 7.475198823557226e+41 9060.86374028995
0.475 7.566777650582396e+41 8984.268033379654
0.49 7.647866679409352e+41 8909.386454731755
0.505 7.719071014531663e+41 8836.158540276174
0.61 7.965198092721151e+41 8359.426401661462
0.76 7.813325362925818e+41 7774.600179927762
0.9099999999999999 7.403728377086811e+41 7287.174827760579
1.06 6.933875341598337e+41 6880.891213632335
1.21 6.4518899891078254e+41 6531.9716497472655
1.3599999999999999 5.9262352825088306e+41 6211.414381968213
1.51 5.393451505390899e+41 5914.782773890267
1.66 4.878471837249266e+41 5639.723327873074
1.8099999999999998 4.3963512016425814e+41 5384.663362592818
1.96 3.95455572211879e+41 5148.243186331945
2.11 3.55841291831015e+41 4930.173727997873
2.26 3.2068179764835062e+41 4729.226151645845
2.4099999999999997 2.8972283742580193e+41 4544.326471210408
2.56 2.6263638265872597e+41 4374.504456376474
2.71 2.391570464756349e+41 4219.287762969244
2.86 2.1883927275637013e+41 4077.527278351523
3.01 2.0123454916191605e+41 3928.057014015636
3.1599999999999997 1.8597652999987694e+41 3767.8902343212785
3.31 1.727322886238403e+41 3623.377491813773
3.46 1.6126392827419603e+41 3492.6230511291774
3.61 1.5130449760327724e+41 3374.0697861801336
3.76 1.4252113934386744e+41 3265.872748841113
3.9099999999999997 1.3462315527867884e+41 3166.0843259527937
4.06 1.2746951071465074e+41 3073.5632256668805
4.21 1.2094587968145965e+41 2987.4355330821354
4.359999999999999 1.1497120914106716e+41 2907.0920901040736
4.51 1.0947026742965655e+41 2831.9057090223437
4.66 1.0437674348627303e+41 2761.2162194796156
4.81 9.96367286502271e+40 2694.541575816438
4.96 9.520628259992446e+40 2631.4690428883937
5.01 9.379185040631133e+40 2611.2360294907908
5.51 8.109413152321566e+40 2426.017421819729
6.01 7.052492260556611e+40 2267.068909641469
6.51 6.159591624548594e+40 2128.3383283926214
7.01 5.399727172947227e+40 2005.9188190929542
7.51 4.750879874317138e+40 1897.0470129573025
8.01 4.196151521793611e+40 1799.6473850705681
8.51 3.722185446759286e+40 1712.2305855520403
9.01 3.3173898462390407e+40 1633.5826409098156
9.51 2.9712343733863617e+40 1562.6138059227378
10.01 2.674057660648338e+40 1498.3342535700817
10.51 2.41866871875274e+40 1440.0241585938957
11.01 2.198804801071235e+40 1387.0433879210655
11.51 2.00902370267723e+40 1334.5535585150128
12.01 1.8446398324246673e+40 1278.8917806668298
12.51 1.7011206232946966e+40 1227.955212270809
13.01 1.5751062627676262e+40 1181.1803693837694
13.51 1.4640547631879779e+40 1138.1226338999547
14.01 1.3657918444502958e+40 1098.3846764503528
14.51 1.278470803678629e+40 1061.6134245286744
15.01 1.2005301970700507e+40 1027.496450514194
15.51 1.1306530835537656e+40 995.7581009298935
16.009999999999998 1.067531263133419e+40 966.1106929940709
16.509999999999998 1.0101404826224187e+40 938.3164101964719
17.009999999999998 9.578001660984168e+39 912.2082055287445
17.509999999999998 9.099199241351794e+39 887.6364440649496
18.009999999999998 8.65988418937782e+39 864.467297936998
18.509999999999998 8.255628935139623e+39 842.5811443406416
19.009999999999998 7.882596907439276e+39 821.8710360225953
19.509999999999998 7.537458720234719e+39 802.2412819806284
20.009999999999998 7.217319242455236e+39 783.6061556181262
20.509999999999998 6.919256084756843e+39 765.8777014361752
21.009999999999998 6.640208696719574e+39 748.9620463487661
21.509999999999998 6.378576676460053e+39 732.8045281139497
22.009999999999998 6.132961285743526e+39 717.3563364912094
22.509999999999998 5.902088128464158e+39 702.5723909812106
23.009999999999998 5.684797884773333e+39 688.4110806536228
23.509999999999998 5.480036711641784e+39 674.8340020124252
24.009999999999998 5.286846804531997e+39 661.8057037870218
24.509999999999998 5.104357408826746e+39 649.2934439521462
25.009999999999998 4.9317764356344254e+39 637.2669618796838
