218 83 0 1 33 0 4.819 0.0000000000000000        1.2965430000000000        1.3470000000000000
218 84 0.9998 0.0002 185.88 6.11468 0.26 6.0010000000000003        9.1147460000000002E-006   1.4340000000000000E-005
214 82 0 1 1608 0 1.019 0.0000000000000000       0.23927909999999999       0.22469999999999998
214 83 0.00021 0.99979 1194 5.6168 3.27 1.1470000000000000E-003   1.4756929999999999       0.64000000000000001
214 84 1 0 0.0001643 7.83346 0 7.6870000000000003        8.3017219999999997E-005   0.0000000000000000
210 81 0 1 78 0 5.482 0.0000000000000000        2.5009739999999998        1.2160000000000000
210 82 0 0 0 0 0 0 0 0 
