30 70 0.000576344
31 71 0.000145948
32 72 0.000986792
32 73 0.000469862
32 74 0.00146692
33 75 0.000281471
32 76 0.000653786
34 77 0.000279981
34 78 0.000508197
35 79 0.000358167
34 80 0.00209241
35 81 0.000303064
34 82 0.000461671
36 83 0.000326148
36 84 0.00175732
37 85 0.000213709
36 86 6.55512e-05
37 87 2.17432e-05
38 88 0.000304553
39 89 8.26539e-05
40 90 0.000194349
40 91 1.56373e-05
40 92 4.61671e-06
41 93 7.34951e-06
40 94 1.19824e-05
42 95 1.04248e-05
40 96 2.11455e-05
42 97 6.01661e-06
42 98 5.50282e-06
44 99 1.28821e-05
42 100 1.68286e-05
44 101 1.98816e-05
44 102 2.34559e-05
45 103 2.21155e-05
44 104 2.5094e-05
46 105 1.98071e-05
46 106 1.27332e-05
47 107 1.57117e-05
46 108 8.8611e-06
47 109 1.28076e-05
46 110 1.16163e-05
48 111 1.13184e-05
48 112 1.31055e-05
48 113 9.23345e-06
48 114 1.28076e-05
49 115 8.26539e-06
48 116 7.11122e-06
50 117 1.11695e-05
50 118 1.8169e-05
50 119 1.37012e-05
50 120 1.59351e-05
51 121 6.22511e-06
50 122 1.13184e-05
51 123 8.41431e-06
50 124 1.63819e-05
52 125 1.90626e-05
52 126 3.66358e-05
53 127 6.31446e-05
52 128 0.000109461
54 129 8.04202e-05
52 130 0.000117652
54 131 6.12086e-05
54 132 4.86243e-05
55 133 2.30091e-05
54 134 2.86683e-05
56 135 1.84668e-05
54 136 2.45728e-05
56 137 1.26587e-05
56 138 1.59351e-05
57 139 1.16907e-05
58 140 1.19886e-05
59 141 8.19092e-06
58 142 4.91456e-06
60 143 5.25709e-06
60 144 7.43139e-06
60 145 4.021e-06
60 146 3.96888e-06
62 147 2.48707e-06
60 148 3.13489e-06
62 149 2.40515e-06
60 150 3.64869e-06
63 151 3.36573e-06
62 152 4.25184e-06
63 153 3.68592e-06
62 154 4.43055e-06
64 155 3.48487e-06
64 156 4.31141e-06
64 157 3.50721e-06
64 158 4.57203e-06
65 159 4.47523e-06
64 160 5.51771e-06
66 161 5.51771e-06
66 162 6.70167e-06
66 163 7.23779e-06
66 164 7.6697e-06
67 165 6.24745e-06
68 166 5.60707e-06
68 167 4.06568e-06
68 168 3.76783e-06
69 169 2.53175e-06
68 170 2.74769e-06
70 171 2.21155e-06
70 172 2.83704e-06
70 173 2.35303e-06
70 174 2.91151e-06
71 175 2.27112e-06
70 176 2.17432e-06
72 177 1.77222e-06
72 178 1.42969e-06
72 179 1.02759e-06
72 180 1.07971e-06
73 181 7.89309e-07
74 182 1.0127e-06
74 183 4.8401e-07
74 184 7.8931e-07
75 185 1.12439e-06
74 186 1.82434e-06
75 187 2.36793e-06
76 188 5.27198e-06
76 189 7.66968e-06
76 190 1.13184e-05
77 191 1.7052e-05
76 192 2.03284e-05
77 193 2.88917e-05
78 194 3.13489e-05
78 195 3.31361e-05
78 196 2.24879e-05
79 197 1.42224e-05
78 198 7.07399e-06
80 199 3.77528e-06
80 200 2.48707e-06
80 201 1.97327e-06
80 202 1.9137e-06
81 203 2.45728e-07
80 204 1.98072e-06
81 205 3.70081e-06
82 206 1.46692e-05
82 207 1.05738e-05
82 208 2.23389e-08
83 209 3.7306e-06
90 232 3.12745e-06
92 235 4.46779e-07
92 238 1.77222e-06
