70 29 3.4923559960000006 0.025398703356818018
70 31 0.007272281762509999 0.0450057110674949
71 30 0.3149095072 0.0440323827108284
72 29 2.81741469406 0.02383051337430955
72 30 0.14521284156 0.8203474877142511
72 31 2.77009983816642 0.024628697362654654
73 29 0.30560903999999994 0.044640248417286824
73 30 0.118743006 0.041269172009422025
73 31 0.34095931794030115 0.07553604519972489
74 29 2.0875477287999997 0.02584531082572057
74 31 3.032793498996001 0.02460479765156548
75 30 1.819706154865 0.03903501656479566
75 31 0.33110359100000003 0.063484868652042
75 32 0.035234639261999996 0.1287855689943609
76 29 1.6663970320000006 0.03176248598229988
76 30 0.5229532127249998 0.1804326550632641
76 31 2.80047713616 0.024993612690049315
77 30 1.93957197216 0.04452390276510621
77 32 1.0784680847402 0.06422495473573381
77 33 0.008076574363937999 0.14310689354434084
78 30 1.5291555365850007 0.06249718056701725
78 31 2.5385355518599995 0.02574192953510055
78 32 0.278058048 0.1072582640098671
78 33 1.3065824609999994 0.027361692727479965
79 31 2.0811588394300005 0.02785019504664297
79 32 0.308495795532 0.10308069446877204
79 33 0.03377989877 0.04046664178849335
80 31 2.5753519396800004 0.025876928560166552
80 32 0.14657757516 0.07744509878517405
80 33 0.5819225020000002 0.027207611141175557
81 31 2.2178169259969995 0.029111973658995656
81 32 2.6396957656 0.038896957352219166
81 33 0.230268658 0.03588159358272209
81 34 0.008142366614 0.06274669919971768
82 33 0.3081716234 0.02561496559207276
83 34 2.5378667482000012 0.034985231869463215
83 35 0.006874419208964922 0.038229622548866075
84 33 3.14603010988 0.022987083190839717
84 34 0.4082 0.050404651165644174
84 35 1.7573392384704 0.02306293587245141
85 34 2.055050598 0.025355912346693613
85 35 0.06131338576669999 0.027493811733366895
85 36 0.0022307584152706996 0.03898238528981531
86 34 2.271656245 0.04170548650925705
86 35 3.297167523 0.021988579654866947
87 34 0.6619257169999999 0.041717341089307386
87 35 3.3447103039 0.02214916892045599
87 36 0.7919103471327998 0.029374151778009835
88 35 3.1337529922399976 0.023272569153687084
88 36 1.9529790191264618 0.031089353335484352
88 37 0.677338579472 0.02241723473421163
89 35 1.6266584707840002 0.032178908187338644
89 36 1.9310979645599993 0.02898583634157441
89 37 2.2360605635080004 0.023838974543150697
90 35 1.4900849347200005 0.02403943009619862
90 36 1.3194269361 0.05883954612552746
90 37 2.0285701454172 0.02257809472248851
90 39 3.0607388e-08 0.020705098523985242
91 36 1.7451317363249987 0.04886672530228793
91 37 2.338764499786 0.03965566605085002
91 38 0.7071547558649998 0.028451780788707783
